state,state_short,date,delta_confirmed,delta_recovered,delta_deceased,delta_tested,delta_vaccinated_1,delta_vaccinated_2
Tamil Nadu,TN,2020-12-24,1035,1120,12,70993,0,0
Tamil Nadu,TN,2020-12-25,1027,1103,12,65510,0,0
Tamil Nadu,TN,2020-12-26,1019,1098,11,64441,0,0
Tamil Nadu,TN,2020-12-27,1009,1091,10,64283,0,0
Tamil Nadu,TN,2020-12-28,1005,1074,11,63242,0,0
Tamil Nadu,TN,2020-12-29,957,1065,12,64768,0,0
Tamil Nadu,TN,2020-12-30,945,1060,17,70196,0,0
Tamil Nadu,TN,2020-12-31,937,1038,13,68761,0,0
Tamil Nadu,TN,2021-01-01,921,1029,13,67151,0,0
Tamil Nadu,TN,2021-01-02,910,1007,11,62401,0,0
Tamil Nadu,TN,2021-01-03,867,1002,10,61077,0,0
Tamil Nadu,TN,2021-01-04,838,985,10,60502,0,0
Tamil Nadu,TN,2021-01-05,820,971,11,60304,0,0
Tamil Nadu,TN,2021-01-06,811,943,11,63582,0,0
Tamil Nadu,TN,2021-01-07,805,911,12,64364,0,0
Tamil Nadu,TN,2021-01-08,790,897,8,64231,0,0
Tamil Nadu,TN,2021-01-09,761,882,7,65513,0,0
Tamil Nadu,TN,2021-01-10,724,857,7,64080,0,0
Tamil Nadu,TN,2021-01-11,682,869,6,60314,0,0
Tamil Nadu,TN,2021-01-12,671,827,8,60563,0,0
Tamil Nadu,TN,2021-01-13,673,821,6,62683,0,0
Tamil Nadu,TN,2021-01-14,665,826,4,60681,0,0
Tamil Nadu,TN,2021-01-15,621,805,5,55847,0,0
Tamil Nadu,TN,2021-01-16,610,775,6,52307,2945,0
Tamil Nadu,TN,2021-01-17,589,770,7,52213,0,0
Tamil Nadu,TN,2021-01-18,551,758,8,50501,13517,0
Tamil Nadu,TN,2021-01-19,543,772,9,51461,8789,0
Tamil Nadu,TN,2021-01-20,549,713,9,60249,8419,0
Tamil Nadu,TN,2021-01-21,596,705,9,61023,9277,0
Tamil Nadu,TN,2021-01-22,574,689,8,62152,8704,0
Tamil Nadu,TN,2021-01-23,586,673,2,63073,7575,0
Tamil Nadu,TN,2021-01-24,569,642,7,62619,2494,0
Tamil Nadu,TN,2021-01-25,540,627,4,55919,7307,0
Tamil Nadu,TN,2021-01-26,523,595,5,55815,4926,0
Tamil Nadu,TN,2021-01-27,512,564,8,56098,8086,0
Tamil Nadu,TN,2021-01-28,503,544,6,52457,6428,0
Tamil Nadu,TN,2021-01-29,509,531,6,52520,8659,0
Tamil Nadu,TN,2021-01-30,505,526,5,52725,8695,0
Tamil Nadu,TN,2021-01-31,508,523,6,54043,0,0
Tamil Nadu,TN,2021-02-01,502,517,7,51664,6866,0
Tamil Nadu,TN,2021-02-02,510,521,4,51644,8058,0
Tamil Nadu,TN,2021-02-03,514,533,4,53649,12689,0
Tamil Nadu,TN,2021-02-04,494,517,4,51882,12494,0
Tamil Nadu,TN,2021-02-05,489,506,4,52656,11396,0
Tamil Nadu,TN,2021-02-06,477,503,3,53256,9084,0
Tamil Nadu,TN,2021-02-07,471,498,1,53530,0,0
Tamil Nadu,TN,2021-02-08,464,495,4,51613,8619,0
Tamil Nadu,TN,2021-02-09,469,491,4,51174,10550,0
Tamil Nadu,TN,2021-02-10,479,493,5,53076,11815,0
Tamil Nadu,TN,2021-02-11,481,490,6,55755,14370,0
Tamil Nadu,TN,2021-02-12,483,486,6,55290,15780,0
Tamil Nadu,TN,2021-02-13,477,482,5,54034,18878,1154
Tamil Nadu,TN,2021-02-14,470,479,6,53483,0,0
Tamil Nadu,TN,2021-02-15,455,477,6,50352,17863,3782
Tamil Nadu,TN,2021-02-16,451,470,7,50800,16609,4420
Tamil Nadu,TN,2021-02-17,454,462,6,52350,14446,4683
Tamil Nadu,TN,2021-02-18,457,470,6,51101,14354,6086
Tamil Nadu,TN,2021-02-19,448,467,7,52280,14845,5621
Tamil Nadu,TN,2021-02-20,438,459,6,51046,15149,5414
Tamil Nadu,TN,2021-02-21,452,460,3,50148,0,0
Tamil Nadu,TN,2021-02-22,449,461,6,50202,9841,4913
Tamil Nadu,TN,2021-02-23,442,453,6,51301,9536,5264
Tamil Nadu,TN,2021-02-24,463,469,6,50395,9615,4812
Tamil Nadu,TN,2021-02-25,467,471,5,50740,9733,4695
Tamil Nadu,TN,2021-02-26,481,483,5,52746,10485,5588
Tamil Nadu,TN,2021-02-27,486,491,5,52628,0,0
Tamil Nadu,TN,2021-02-28,479,490,3,50815,0,0
Tamil Nadu,TN,2021-03-01,474,482,5,50091,25136,9947
Tamil Nadu,TN,2021-03-02,462,473,1,50209,36619,5024
Tamil Nadu,TN,2021-03-03,489,494,2,50783,59710,6627
Tamil Nadu,TN,2021-03-04,482,490,4,50706,74992,6034
Tamil Nadu,TN,2021-03-05,543,562,5,54863,85210,6998
Tamil Nadu,TN,2021-03-06,562,560,4,55051,78617,6855
Tamil Nadu,TN,2021-03-07,567,521,1,55116,0,0
Tamil Nadu,TN,2021-03-08,556,532,3,54325,103587,6664
Tamil Nadu,TN,2021-03-09,569,510,4,55134,73160,7316
Tamil Nadu,TN,2021-03-10,671,532,5,65082,79692,7208
Tamil Nadu,TN,2021-03-11,685,543,5,65945,73243,7218
Tamil Nadu,TN,2021-03-12,670,527,4,65109,83870,9196
Tamil Nadu,TN,2021-03-13,695,512,4,65295,77529,8404
Tamil Nadu,TN,2021-03-14,759,547,4,67269,0,0
Tamil Nadu,TN,2021-03-15,836,553,4,64829,106919,8642
Tamil Nadu,TN,2021-03-16,867,561,5,64193,96352,10834
Tamil Nadu,TN,2021-03-17,945,576,8,71888,101238,10144
Tamil Nadu,TN,2021-03-18,989,569,9,72025,111094,10662
Tamil Nadu,TN,2021-03-19,1087,610,9,73201,112485,12096
Tamil Nadu,TN,2021-03-20,1243,634,8,75165,109990,11481
Tamil Nadu,TN,2021-03-21,1289,668,9,75258,0,0
Tamil Nadu,TN,2021-03-22,1385,659,10,73247,140921,11713
Tamil Nadu,TN,2021-03-23,1437,902,9,76128,96164,8993
Tamil Nadu,TN,2021-03-24,1636,1023,12,80634,88111,6230
Tamil Nadu,TN,2021-03-25,1779,1027,11,81103,93565,5384
Tamil Nadu,TN,2021-03-26,1971,1131,9,85053,101770,6842
Tamil Nadu,TN,2021-03-27,2089,1241,9,85173,99413,6401
Tamil Nadu,TN,2021-03-28,2194,1270,11,85350,0,0
Tamil Nadu,TN,2021-03-29,2279,1352,14,80704,113143,6742
Tamil Nadu,TN,2021-03-30,2342,1463,16,83154,72575,8223
Tamil Nadu,TN,2021-03-31,2579,1527,19,83713,73834,5486
Tamil Nadu,TN,2021-04-01,2817,1634,19,85876,77609,5383
Tamil Nadu,TN,2021-04-02,3290,1715,12,86066,-6254,-6891
Tamil Nadu,TN,2021-04-03,3446,1834,14,82078,42586,7614
Tamil Nadu,TN,2021-04-04,3581,1813,14,82791,29432,5487
Tamil Nadu,TN,2021-04-05,3672,1842,11,80056,6372,12809
Tamil Nadu,TN,2021-04-06,3645,1809,15,80856,27735,5908
Tamil Nadu,TN,2021-04-07,3986,1824,17,80535,41551,11137
Tamil Nadu,TN,2021-04-08,4276,1869,19,85281,85400,24689
Tamil Nadu,TN,2021-04-09,5441,1890,23,88135,105818,25853
Tamil Nadu,TN,2021-04-10,5989,1952,23,84546,107242,25438
Tamil Nadu,TN,2021-04-11,6618,2314,22,88538,41301,7443
Tamil Nadu,TN,2021-04-12,6711,2339,19,82982,134022,32463
Tamil Nadu,TN,2021-04-13,6984,3289,18,83332,116793,22489
Tamil Nadu,TN,2021-04-14,7819,3464,25,97668,73813,15579
Tamil Nadu,TN,2021-04-15,7987,4176,29,95387,167379,45923
Tamil Nadu,TN,2021-04-16,8449,4920,33,97201,160971,47758
Tamil Nadu,TN,2021-04-17,9344,5263,39,100804,95339,42959
Tamil Nadu,TN,2021-04-18,10723,5925,42,110130,26905,14215
Tamil Nadu,TN,2021-04-19,10941,6172,44,111590,56031,46730
Tamil Nadu,TN,2021-04-20,10986,6250,48,101329,39921,37905
Tamil Nadu,TN,2021-04-21,11681,7071,53,112661,35698,37763
Tamil Nadu,TN,2021-04-22,12652,7526,59,115653,46036,64993
Tamil Nadu,TN,2021-04-23,13776,8078,78,125593,54254,75604
Tamil Nadu,TN,2021-04-24,14842,9142,80,125718,53312,68663
Tamil Nadu,TN,2021-04-25,15659,11065,82,126298,11387,11186
Tamil Nadu,TN,2021-04-26,15684,13625,94,120184,52363,80886
Tamil Nadu,TN,2021-04-27,15830,14043,77,121549,55264,86194
Tamil Nadu,TN,2021-04-28,16665,15114,98,130042,48572,66924
Tamil Nadu,TN,2021-04-29,17897,15542,107,140589,45375,58926
Tamil Nadu,TN,2021-04-30,18692,16007,113,143571,45385,56527
Tamil Nadu,TN,2021-05-01,19588,17164,147,151452,47846,49982
Tamil Nadu,TN,2021-05-02,20768,17576,153,143083,-4107,4763
Tamil Nadu,TN,2021-05-03,20952,18016,122,141021,26529,50348
Tamil Nadu,TN,2021-05-04,21228,19112,144,140512,24307,41377
Tamil Nadu,TN,2021-05-05,23310,20062,167,155382,23052,37345
Tamil Nadu,TN,2021-05-06,24898,21546,195,152130,29971,57239
Tamil Nadu,TN,2021-05-07,26465,22381,197,152812,31588,54639
Tamil Nadu,TN,2021-05-08,27397,23110,241,155998,20881,36727
Tamil Nadu,TN,2021-05-09,28897,23515,236,153790,7102,11960
Tamil Nadu,TN,2021-05-10,28978,20904,232,146233,30290,57442
Tamil Nadu,TN,2021-05-11,29272,19182,298,156111,29689,45005
Tamil Nadu,TN,2021-05-12,30355,19508,293,156356,34649,42499
Tamil Nadu,TN,2021-05-13,30621,19287,297,158129,40847,43064
Tamil Nadu,TN,2021-05-14,31892,20037,288,160042,27007,23749
Tamil Nadu,TN,2021-05-15,33658,20905,303,164945,29160,25579
Tamil Nadu,TN,2021-05-16,33181,21317,311,166812,9247,4368
Tamil Nadu,TN,2021-05-17,33075,20486,335,156277,39863,13673
Tamil Nadu,TN,2021-05-18,33059,21362,364,160464,35178,10041
Tamil Nadu,TN,2021-05-19,34875,23863,365,170355,33674,8007
Tamil Nadu,TN,2021-05-20,35579,25368,397,171094,176321,21999
Tamil Nadu,TN,2021-05-21,36184,24478,467,174112,36268,4987
Tamil Nadu,TN,2021-05-22,35873,25776,448,175231,45885,4158
Tamil Nadu,TN,2021-05-23,35483,25196,422,176824,17630,1234
Tamil Nadu,TN,2021-05-24,34867,27026,404,168194,78710,3917
Tamil Nadu,TN,2021-05-25,34285,28745,468,171866,172875,4136
Tamil Nadu,TN,2021-05-26,33764,29717,475,172424,260748,3029
Tamil Nadu,TN,2021-05-27,33361,30063,474,174145,290191,4527
Tamil Nadu,TN,2021-05-28,31079,31255,486,175542,293084,17404
Tamil Nadu,TN,2021-05-29,30016,31759,486,174349,259036,17614
Tamil Nadu,TN,2021-05-30,28864,32982,493,173351,89705,5711
Tamil Nadu,TN,2021-05-31,27936,31223,478,163672,188897,13809
Tamil Nadu,TN,2021-06-01,26513,31673,490,167397,124393,17004
Tamil Nadu,TN,2021-06-02,25317,32263,483,174329,91865,12299
Tamil Nadu,TN,2021-06-03,24405,32221,460,179438,266951,12431
Tamil Nadu,TN,2021-06-04,22651,33646,463,175033,239147,10653
Tamil Nadu,TN,2021-06-05,21410,32472,443,175365,129962,7976
Tamil Nadu,TN,2021-06-06,20421,33161,434,174982,46657,2783
Tamil Nadu,TN,2021-06-07,19448,31360,351,170838,56389,6817
Tamil Nadu,TN,2021-06-08,18023,31045,409,170112,43164,4514
Tamil Nadu,TN,2021-06-09,17321,31253,405,180750,47855,3810
Tamil Nadu,TN,2021-06-10,16813,32049,358,181920,38543,3337
Tamil Nadu,TN,2021-06-11,15759,29243,378,182586,56626,7854
Tamil Nadu,TN,2021-06-12,15108,27463,374,182878,283802,20152
Tamil Nadu,TN,2021-06-13,14016,25895,267,177295,204883,8806
Tamil Nadu,TN,2021-06-14,12772,25561,254,170256,272641,16211
Tamil Nadu,TN,2021-06-15,11805,23207,267,170961,122505,9784
Tamil Nadu,TN,2021-06-16,10448,21058,270,171085,332583,20425
Tamil Nadu,TN,2021-06-17,9118,22720,210,175010,262225,19036
Tamil Nadu,TN,2021-06-18,8633,19860,287,170269,190727,14978
Tamil Nadu,TN,2021-06-19,8183,18232,180,171179,350148,21496
Tamil Nadu,TN,2021-06-20,7817,17043,182,172543,193439,10995
Tamil Nadu,TN,2021-06-21,7427,15281,189,170923,371839,26201
Tamil Nadu,TN,2021-06-22,6895,11144,194,165375,276688,21088
Tamil Nadu,TN,2021-06-23,6596,10432,166,170105,192427,22819
Tamil Nadu,TN,2021-06-24,6162,9046,155,170283,356954,40344
Tamil Nadu,TN,2021-06-25,5755,8132,150,171117,446856,47868
Tamil Nadu,TN,2021-06-26,5415,7661,148,170963,362305,47779
Tamil Nadu,TN,2021-06-27,5127,7159,91,166203,113149,16635
Tamil Nadu,TN,2021-06-28,4804,6553,98,160895,182195,27790
Tamil Nadu,TN,2021-06-29,4512,6013,118,160423,247644,32226
Tamil Nadu,TN,2021-06-30,4506,5537,113,162622,107317,22528
Tamil Nadu,TN,2021-07-01,4481,5044,102,163654,188922,29697
Tamil Nadu,TN,2021-07-02,4230,4952,97,160810,264176,49144
Tamil Nadu,TN,2021-07-03,4013,4724,115,160194,399789,66392
Tamil Nadu,TN,2021-07-04,3867,4382,72,157791,89257,17821
Tamil Nadu,TN,2021-07-05,3715,4029,54,155371,138755,34979
Tamil Nadu,TN,2021-07-06,3479,3855,73,153390,71034,25459
Tamil Nadu,TN,2021-07-07,3367,3704,64,151844,55208,21191
Tamil Nadu,TN,2021-07-08,3211,3565,57,154763,83093,65841
Tamil Nadu,TN,2021-07-09,3039,3411,69,151631,54485,38393
Tamil Nadu,TN,2021-07-10,2913,3321,49,150412,46674,21967
Tamil Nadu,TN,2021-07-11,2775,3188,47,148182,56919,28481
Tamil Nadu,TN,2021-07-12,2652,3104,36,140463,259368,98061
Tamil Nadu,TN,2021-07-13,2505,3058,48,140132,378959,77072
Tamil Nadu,TN,2021-07-14,2458,3021,55,146394,163507,82209
Tamil Nadu,TN,2021-07-15,2405,3006,49,146665,121141,61248
Tamil Nadu,TN,2021-07-16,2312,2986,46,148778,212809,87083
Tamil Nadu,TN,2021-07-17,2205,2802,43,145814,269015,83654
Tamil Nadu,TN,2021-07-18,2079,2743,29,143429,88176,25019
Tamil Nadu,TN,2021-07-19,1971,2558,28,134989,199544,53948
Tamil Nadu,TN,2021-07-20,1904,2439,30,133962,138833,31549
Tamil Nadu,TN,2021-07-21,1891,2423,27,141248,137388,35893
Tamil Nadu,TN,2021-07-22,1872,2475,29,145584,252082,55180
Tamil Nadu,TN,2021-07-23,1830,2516,24,135008,261831,63920
Tamil Nadu,TN,2021-07-24,1819,2583,27,141758,242681,59898
Tamil Nadu,TN,2021-07-25,1808,2447,22,144219,84837,20416
Tamil Nadu,TN,2021-07-26,1785,2361,26,137292,249695,48951
Tamil Nadu,TN,2021-07-27,1767,2312,29,143310,252071,43785
Tamil Nadu,TN,2021-07-28,1756,2394,29,155997,212608,42141
Tamil Nadu,TN,2021-07-29,1859,2145,28,157074,265475,77542
Tamil Nadu,TN,2021-07-30,1947,2193,27,156843,248347,89134
Tamil Nadu,TN,2021-07-31,1986,2178,26,160897,405294,105804
Tamil Nadu,TN,2021-08-01,1990,2156,26,158646,100793,29909
Tamil Nadu,TN,2021-08-02,1957,2068,28,145321,271815,61503
Tamil Nadu,TN,2021-08-03,1908,2047,29,145585,222343,54281
Tamil Nadu,TN,2021-08-04,1949,2011,38,156635,203648,82016
Tamil Nadu,TN,2021-08-05,1997,1943,33,158797,249036,59850
Tamil Nadu,TN,2021-08-06,1985,1908,30,160501,244289,64905
Tamil Nadu,TN,2021-08-07,1969,1839,29,165325,262469,56219
Tamil Nadu,TN,2021-08-08,1956,1807,28,160229,122355,22386
Tamil Nadu,TN,2021-08-09,1929,1886,23,154702,215132,47546
Tamil Nadu,TN,2021-08-10,1893,1930,27,150868,167226,44685
Tamil Nadu,TN,2021-08-11,1964,1917,28,162791,121634,29161
Tamil Nadu,TN,2021-08-12,1942,1892,33,160528,107098,25559
Tamil Nadu,TN,2021-08-13,1933,1887,34,159564,190855,49341
Tamil Nadu,TN,2021-08-14,1916,1866,34,160306,307240,60972
Tamil Nadu,TN,2021-08-15,1896,1842,23,174649,108952,20371
Tamil Nadu,TN,2021-08-16,1851,1911,28,137569,285138,59801
Tamil Nadu,TN,2021-08-17,1804,1917,32,150724,206421,58127
Tamil Nadu,TN,2021-08-18,1797,1908,31,157339,194552,62075
Tamil Nadu,TN,2021-08-19,1702,1892,29,162173,178731,63714
Tamil Nadu,TN,2021-08-20,1668,1887,24,163177,94469,51894
Tamil Nadu,TN,2021-08-21,1652,1859,23,159213,232261,135883
Tamil Nadu,TN,2021-08-22,1630,1827,23,155607,149704,69228
Tamil Nadu,TN,2021-08-23,1604,1863,25,153068,287273,132260
Tamil Nadu,TN,2021-08-24,1585,1842,27,150911,268821,103465
Tamil Nadu,TN,2021-08-25,1573,1797,27,156985,275660,100849
Tamil Nadu,TN,2021-08-26,1559,1816,26,160911,355939,147827
Tamil Nadu,TN,2021-08-27,1542,1793,21,162487,339496,140742
Tamil Nadu,TN,2021-08-28,1551,1768,21,163230,0,0
Tamil Nadu,TN,2021-08-29,1538,1753,22,161974,591734,235995
Tamil Nadu,TN,2021-08-30,1523,1739,21,150948,404647,125510
Tamil Nadu,TN,2021-08-31,1512,1725,22,151012,405942,108746
Tamil Nadu,TN,2021-09-01,1509,1719,20,154718,419944,94011
Tamil Nadu,TN,2021-09-02,1562,1684,20,160523,412307,94717
Tamil Nadu,TN,2021-09-03,1568,1657,19,160742,401281,99612
Tamil Nadu,TN,2021-09-04,1575,1610,20,161231,431931,141824
Tamil Nadu,TN,2021-09-05,1592,1607,18,162119,274884,81854
Tamil Nadu,TN,2021-09-06,1556,1564,18,155609,357121,116804
Tamil Nadu,TN,2021-09-07,1544,1576,19,155210,337086,105736
Tamil Nadu,TN,2021-09-08,1587,1594,18,160303,255078,94314
Tamil Nadu,TN,2021-09-09,1596,1534,21,160195,210579,88508
Tamil Nadu,TN,2021-09-10,1631,1523,25,158197,106515,50265
Tamil Nadu,TN,2021-09-11,1639,1517,27,158623,127428,85285
Tamil Nadu,TN,2021-09-12,1608,1512,22,155807,1635289,422921
Tamil Nadu,TN,2021-09-13,1580,1509,22,153584,478658,134994
Tamil Nadu,TN,2021-09-14,1591,1537,27,152296,378823,152051
Tamil Nadu,TN,2021-09-15,1658,1542,29,150740,248791,106975
Tamil Nadu,TN,2021-09-16,1693,1548,25,153721,201454,104112
Tamil Nadu,TN,2021-09-17,1669,1565,17,156804,231324,153588
Tamil Nadu,TN,2021-09-18,1653,1581,22,156175,130280,124409
Tamil Nadu,TN,2021-09-19,1697,1594,27,156850,956952,508684
Tamil Nadu,TN,2021-09-20,1661,1623,23,153034,124069,82745
Tamil Nadu,TN,2021-09-21,1647,1619,19,150159,78282,71247
Tamil Nadu,TN,2021-09-22,1682,1627,21,151802,86350,62072
Tamil Nadu,TN,2021-09-23,1745,1624,27,160057,103207,87654
Tamil Nadu,TN,2021-09-24,1733,1631,27,158075,102274,122103
Tamil Nadu,TN,2021-09-25,1724,1635,22,156490,99090,129875
Tamil Nadu,TN,2021-09-26,1694,1658,14,155245,1129033,867950
Tamil Nadu,TN,2021-09-27,1657,1662,19,151880,141340,117484
Tamil Nadu,TN,2021-09-28,1630,1643,17,150725,123652,114875
Tamil Nadu,TN,2021-09-29,1624,1639,24,151678,120640,104134
Tamil Nadu,TN,2021-09-30,1612,1626,28,153327,177075,158459
Tamil Nadu,TN,2021-10-01,1597,1623,25,153829,157475,158491
Tamil Nadu,TN,2021-10-02,1578,1607,24,151855,89892,85084
Tamil Nadu,TN,2021-10-03,1531,1582,23,150410,817532,627942
Tamil Nadu,TN,2021-10-04,1467,1559,16,148749,112274,100643
Tamil Nadu,TN,2021-10-05,1449,1548,16,146735,97470,99885
Tamil Nadu,TN,2021-10-06,1432,1519,25,145338,72487,75779
Tamil Nadu,TN,2021-10-07,1390,1487,27,145846,79700,84954
Tamil Nadu,TN,2021-10-08,1359,1473,20,143355,76856,89225
Tamil Nadu,TN,2021-10-09,1344,1457,14,143863,66903,75286
Tamil Nadu,TN,2021-10-10,1329,1436,15,140091,899732,869278
Tamil Nadu,TN,2021-10-11,1303,1428,13,139836,129588,127511
Tamil Nadu,TN,2021-10-12,1289,1421,18,-777190,84345,94428
Tamil Nadu,TN,2021-10-13,1280,1453,19,1053510,73506,84457
Tamil Nadu,TN,2021-10-14,1259,1438,20,137423,23761,31025
Tamil Nadu,TN,2021-10-15,1245,1442,16,135760,28361,41905
Tamil Nadu,TN,2021-10-16,1233,1434,15,130251,80385,127715
Tamil Nadu,TN,2021-10-17,1218,1411,15,128313,47586,72663
Tamil Nadu,TN,2021-10-18,1192,1423,13,126786,116573,206126
Tamil Nadu,TN,2021-10-19,1179,1407,16,124849,61660,121784
Tamil Nadu,TN,2021-10-20,1170,1418,20,128759,330022,116272
Tamil Nadu,TN,2021-10-21,1164,1412,20,129820,272987,129108
Tamil Nadu,TN,2021-10-22,1152,1392,19,129573,48232,111799
Tamil Nadu,TN,2021-10-23,1140,1374,17,125158,609941,1171561
Tamil Nadu,TN,2021-10-24,1127,1358,15,124177,102198,142860
Tamil Nadu,TN,2021-10-25,1112,1341,14,122700,94250,160235
Tamil Nadu,TN,2021-10-26,1090,1326,15,120376,72073,137403
Tamil Nadu,TN,2021-10-27,1075,1315,12,121553,53410,107276
Tamil Nadu,TN,2021-10-28,1061,1286,12,122835,48647,102930
Tamil Nadu,TN,2021-10-29,1039,1229,11,123084,37926,85523
Tamil Nadu,TN,2021-10-30,1021,1172,14,124055,404503,878131
Tamil Nadu,TN,2021-10-31,1009,1183,19,123701,77325,106584
Tripura,TR,2020-04-06,1,0,0,0,0,0
Tripura,TR,2020-04-10,1,0,0,0,0,0
Tripura,TR,2020-04-11,0,0,0,337,0,0
Tripura,TR,2020-04-15,0,1,0,401,0,0
Tripura,TR,2020-04-16,0,0,0,24,0,0
Tripura,TR,2020-04-21,0,0,0,1842,0,0
Tripura,TR,2020-04-22,0,0,0,611,0,0
Tripura,TR,2020-04-23,0,1,0,0,0,0
Tripura,TR,2020-04-30,1,0,0,0,0,0
Tripura,TR,2020-05-01,0,0,0,1613,0,0
Tripura,TR,2020-05-02,2,0,0,127,0,0
Tripura,TR,2020-05-03,12,0,0,207,0,0
Tripura,TR,2020-05-04,13,0,0,232,0,0
Tripura,TR,2020-05-05,13,0,0,456,0,0
Tripura,TR,2020-05-06,22,0,0,378,0,0
Tripura,TR,2020-05-07,24,0,0,689,0,0
Tripura,TR,2020-05-08,30,0,0,531,0,0
Tripura,TR,2020-05-09,17,0,0,892,0,0
Tripura,TR,2020-05-10,16,0,0,751,0,0
Tripura,TR,2020-05-11,0,0,0,505,0,0
Tripura,TR,2020-05-12,2,0,0,748,0,0
Tripura,TR,2020-05-13,1,0,0,802,0,0
Tripura,TR,2020-05-14,1,27,0,658,0,0
Tripura,TR,2020-05-15,0,13,0,757,0,0
Tripura,TR,2020-05-16,11,22,0,617,0,0
Tripura,TR,2020-05-17,-2,21,0,572,0,0
Tripura,TR,2020-05-18,0,4,0,536,0,0
Tripura,TR,2020-05-19,8,27,0,797,0,0
Tripura,TR,2020-05-20,0,0,0,739,0,0
Tripura,TR,2020-05-21,2,32,0,1051,0,0
Tripura,TR,2020-05-22,0,4,0,848,0,0
Tripura,TR,2020-05-23,16,0,0,1016,0,0
Tripura,TR,2020-05-24,3,13,0,541,0,0
Tripura,TR,2020-05-25,4,0,0,1593,0,0
Tripura,TR,2020-05-26,34,0,0,1178,0,0
Tripura,TR,2020-05-27,10,0,0,1215,0,0
Tripura,TR,2020-05-28,2,2,0,862,0,0
Tripura,TR,2020-05-29,10,0,0,1277,0,0
Tripura,TR,2020-05-30,17,5,0,973,0,0
Tripura,TR,2020-05-31,45,1,0,1099,0,0
Tripura,TR,2020-06-01,107,0,0,885,0,0
Tripura,TR,2020-06-02,48,0,0,706,0,0
Tripura,TR,2020-06-03,151,0,0,1415,0,0
Tripura,TR,2020-06-04,24,0,0,657,0,0
Tripura,TR,2020-06-05,48,0,0,1162,0,0
Tripura,TR,2020-06-06,55,0,0,1031,0,0
Tripura,TR,2020-06-07,53,19,0,1932,0,0
Tripura,TR,2020-06-08,38,0,0,2190,0,0
Tripura,TR,2020-06-09,26,0,1,1119,0,0
Tripura,TR,2020-06-10,31,47,0,1455,0,0
Tripura,TR,2020-06-11,25,39,0,1362,0,0
Tripura,TR,2020-06-12,41,0,0,-552,0,0
Tripura,TR,2020-06-13,83,37,0,3135,0,0
Tripura,TR,2020-06-14,33,118,0,2043,0,0
Tripura,TR,2020-06-15,10,0,0,1668,0,0
Tripura,TR,2020-06-16,1,123,0,1525,0,0
Tripura,TR,2020-06-17,43,0,0,1060,0,0
Tripura,TR,2020-06-18,21,83,0,1227,0,0
Tripura,TR,2020-06-19,27,18,0,1257,0,0
Tripura,TR,2020-06-20,8,23,0,1153,0,0
Tripura,TR,2020-06-21,35,79,0,1078,0,0
Tripura,TR,2020-06-22,16,23,0,1052,0,0
Tripura,TR,2020-06-23,23,25,0,866,0,0
Tripura,TR,2020-06-24,0,97,0,852,0,0
Tripura,TR,2020-06-25,32,122,0,1272,0,0
Tripura,TR,2020-06-26,35,36,0,1174,0,0
Tripura,TR,2020-06-27,9,16,0,995,0,0
Tripura,TR,2020-06-28,12,8,0,1084,0,0
Tripura,TR,2020-06-29,34,6,0,1086,0,0
Tripura,TR,2020-06-30,8,0,0,1114,0,0
Tripura,TR,2020-07-01,8,1,0,1071,0,0
Tripura,TR,2020-07-02,39,53,0,1706,0,0
Tripura,TR,2020-07-03,93,53,0,1379,0,0
Tripura,TR,2020-07-04,25,3,0,1257,0,0
Tripura,TR,2020-07-05,23,4,0,1447,0,0
Tripura,TR,2020-07-06,111,13,0,1720,0,0
Tripura,TR,2020-07-07,24,29,0,1172,0,0
Tripura,TR,2020-07-08,57,76,0,1411,0,0
Tripura,TR,2020-07-09,16,14,0,1798,0,0
Tripura,TR,2020-07-10,142,34,0,1990,0,0
Tripura,TR,2020-07-11,31,3,1,2202,0,0
Tripura,TR,2020-07-12,105,46,0,1722,0,0
Tripura,TR,2020-07-13,26,54,0,2858,0,0
Tripura,TR,2020-07-14,90,63,0,2466,0,0
Tripura,TR,2020-07-15,98,66,1,3636,0,0
Tripura,TR,2020-07-16,98,33,0,3015,0,0
Tripura,TR,2020-07-17,118,47,0,2143,0,0
Tripura,TR,2020-07-18,171,51,2,7587,0,0
Tripura,TR,2020-07-19,223,24,0,4232,0,0
Tripura,TR,2020-07-20,202,86,2,4875,0,0
Tripura,TR,2020-07-21,252,81,1,4881,0,0
Tripura,TR,2020-07-22,126,107,1,4223,0,0
Tripura,TR,2020-07-23,206,39,1,4473,0,0
Tripura,TR,2020-07-24,100,59,1,3743,0,0
Tripura,TR,2020-07-25,105,79,0,3951,0,0
Tripura,TR,2020-07-26,37,152,2,2664,0,0
Tripura,TR,2020-07-27,147,105,4,4175,0,0
Tripura,TR,2020-07-28,221,154,4,6602,0,0
Tripura,TR,2020-07-29,216,57,0,7505,0,0
Tripura,TR,2020-07-30,219,284,0,7258,0,0
Tripura,TR,2020-07-31,274,365,0,7194,0,0
Tripura,TR,2020-08-01,252,136,2,5337,0,0
Tripura,TR,2020-08-02,141,142,4,4513,0,0
Tripura,TR,2020-08-04,131,70,1,3543,0,0
Tripura,TR,2020-08-05,122,50,2,3621,0,0
Tripura,TR,2020-08-06,98,68,1,2644,0,0
